,name,formatted_address,rating,types,lat,lng,id,place_id
0,Victorian Gardens Amusement Park,"New York, NY 10019, USA",4.2,"amusement_park, point_of_interest, establishment",40.76777939999999,-73.97446630000002,3a87c22d2097ff671c680532bcf99d5665c2f79d,ChIJbcr95-1YwokRuBMO1wMVL50
1,Deno's Wonder Wheel Amusement Park,"3059 W 12th St, Brooklyn, NY 11224, USA",4.4,"amusement_park, point_of_interest, establishment",40.57433839999999,-73.9781885,90b19ff46230858b415a48c4511e17c216d0caf5,ChIJq2dBUzREwokRugdGFafrtIw
2,Flushing Meadows Carousel,"111th St and 55th Ave, Corona, NY 11368, USA",4.7,"point_of_interest, establishment",40.7432968,-73.8492784,eaa944e92c221b8e6a423b6173fbe59cbedf72ea,ChIJmbUpINFfwokRIg4fft6_jqI
3,Fantasy Forest Amusement Park,"5351 111th St, Corona, NY 11368, USA",4.2,"amusement_park, point_of_interest, establishment",40.74366,-73.849958,f7c2c1dd5e8a13c2d2d4ca828d0f565bba33f212,ChIJMU3Q4tBfwokRhVWJiwGK_Yw
4,The Cyclone Roller Coaster Coney Island NY,"1000 Surf Ave, Brooklyn, NY 11224, USA",4.5,"point_of_interest, establishment",40.5745232,-73.9776108,b7af42fe75abcc334b98175ee7312163a8091999,ChIJa2SY6zVEwokRqbYGuCny2So
5,Scream Zone at Luna Park,"1295 Riegelmann Boardwalk, Brooklyn, NY 11224, USA",4.4,"amusement_park, point_of_interest, establishment",40.573933,-73.9803675,bc829576e14c8b42074bd5199bc1a56a5cd38384,ChIJX-Ps_jREwokRiOsrB0JnZTM
6,Adventurers Amusement Park,"1824 Shore Pkwy, Brooklyn, NY 11214, USA",4.0,"amusement_park, point_of_interest, establishment",40.5906694,-73.99469409999999,1399b4a298f5376d6639f7a7250f847b22aa7c81,ChIJsag5fa9FwokRZXAM9oijWfc
0,New York Aquarium,"602 Surf Ave, Brooklyn, NY 11224, USA",4.0,"aquarium, point_of_interest, establishment",40.5742632,-73.9748754,8d6c14b576144c082256cf33bcef201794d5fd78,ChIJcRMeDzZEwokR3NsXUDpO9UU
0,Pace Gallery,"32 E 57th St, New York, NY 10022, USA",4.8,"art_gallery, point_of_interest, establishment",40.761862,-73.972082,a79a4a8c0af1fdc350f8a79eb4955d65576ac0f3,ChIJFxXcxfpYwokR4SxqEQVpaLk
1,Luhring Augustine Gallery,"531 W 24th St, New York, NY 10011, USA",4.7,"art_gallery, point_of_interest, establishment",40.7492057,-74.0049504,27cb29e2c5bf3849cbfd0e1cdcdeeefcfbe6986b,ChIJwZCT7bdZwokRNx1YURTRbmM
2,The Metropolitan Museum of Art,"1000 5th Ave, New York, NY 10028, USA",4.8,"art_gallery, museum, point_of_interest, establishment",40.7794366,-73.963244,f732f202150af1f14ae8a057a1014ceea6b33fc4,ChIJb8Jg9pZYwokR-qHGtvSkLzs
3,Yancey Richardson,"525 W 22nd St, New York, NY 10011, USA",4.5,"art_gallery, point_of_interest, establishment",40.74761489999999,-74.0057547,73ea6246f9076b48c53ed7b69000806e769dac9b,ChIJe7AGCbhZwokRAFtmSbxzArY
4,Jeffrey Deitch,"18 Wooster St, New York, NY 10013, USA",5.0,"art_gallery, point_of_interest, establishment",40.721435,-74.003056,cbefae89e281127361feb41c454b78b564f7c306,ChIJdWA_r4tZwokRPgHkRNHAKog
5,Gavin Brown's enterprise,"291 Grand St, New York, NY 10002, USA",3.5,"art_gallery, point_of_interest, establishment",40.7174334,-73.992173,f3dd21a471de3196c01a6de89100f83fcee5ecb5,ChIJmZBlFO1ZwokRhPKLlzK7pzc
6,American Folk Art Museum,"2 Lincoln Square, New York, NY 10023, USA",4.2,"museum, point_of_interest, establishment",40.773207,-73.98138999999999,a9ffefef860f76e7fe7abc01b3ca90a35e06afba,ChIJEeD6FPVYwokRgs0ZbWMrrzk
7,Team Gallery,"83 Grand St, New York, NY 10013, USA",4.2,"art_gallery, point_of_interest, establishment",40.7216802,-74.0025587,18df8cdf1e4fc7ae191a547ff3a5104c53c353e0,ChIJK4dVuYtZwokRcYLi85TNuaM
8,Michael Werner Gallery,"4 E 77th St # 2, New York, NY 10075, USA",5.0,"art_gallery, point_of_interest, establishment",40.775242,-73.964254,cd2ae0adb281438c0ca24769d1f6f7d8d42b379a,ChIJX4_LaJRYwokRFRY0gPRav3I
9,Sean Kelly,"475 10th Ave, New York, NY 10018, USA",4.7,"art_gallery, point_of_interest, establishment",40.7560796,-73.9982615,eba3c1484e314612781eae06254065e014385b6d,ChIJWTV4jrZZwokRFYejsehrXyY
10,Anita Shapolsky Gallery,"152 E 65th St, New York, NY 10065, USA",4.0,"art_gallery, point_of_interest, establishment",40.7654055,-73.9645412,c5ab0aca297a7805d83a3d683e1e0f0d4ed7d2a6,ChIJXbDLOulYwokRSlIu2m790r8
11,Artists Space,"80 White St, New York, NY 10013, USA",4.1,"art_gallery, museum, point_of_interest, establishment",40.7178421,-74.0020559,29ea02dc3c3b0697c11cf0454b2a0c4cc57a0665,ChIJ0ZCpuItZwokRZoTuCB9Vjtg
12,Fischbach Gallery,"210 11th Ave Suite 801, New York, NY 10001, USA",0.0,"art_gallery, point_of_interest, establishment",40.7499366,-74.005949,db7cfaed8cf759767a774bb57080391e0d473925,ChIJsy_13LdZwokRIOr9lBXLY9Y
13,Sperone Westwater,"257 Bowery, New York, NY 10002, USA",4.6,"art_gallery, point_of_interest, establishment",40.72314799999999,-73.992583,997b4e445d2a09aa4a0db068f862ae40e0fa282e,ChIJoW8duIVZwokRDqKRPbNOM9E
14,Staley-Wise Gallery,"100 Crosby St #305, New York, NY 10012, USA",4.8,"art_gallery, point_of_interest, establishment",40.7240493,-73.99776849999999,8402f5af9d1f23f19127ce1c5ecdec632fb5e00c,ChIJcXGe4Y5ZwokRCR-Yzx1m-SE
15,Tanya Bonakdar Gallery,"521 W 21st St #1, New York, NY 10011, USA",4.4,"art_gallery, point_of_interest, establishment",40.747122,-74.006193,26386bcb104b7eb2b60c49666e72464c462a5d27,ChIJs5ukdLhZwokRR5fBgFl8K3E
16,Art Projects International,"434 Greenwich St, New York, NY 10013, USA",5.0,"art_gallery, point_of_interest, establishment",40.72271,-74.00979900000002,f83fdd977b3b2ff4c88d813e216ae0e26e54e890,ChIJTQikV_RZwokRv1Ufiev2Eoo
17,Woodward Gallery,"132A Eldridge St, New York, NY 10002, USA",4.8,"art_gallery, point_of_interest, establishment",40.7189134,-73.9914967,99659cfe636a56c4895f11ae01ea73a5531082e4,ChIJQSfDAIdZwokRruYOCAMp68Q
18,Talwar Gallery,"108 E 16th St #301, New York, NY 10003, USA",4.5,"art_gallery, point_of_interest, establishment",40.735522,-73.988784,5394fa8b17ef5d9dbbe90d6d374a2dd5d1a74d94,ChIJxROQUp9ZwokRHREc95HPxiM
19,Metro Pictures,"519 W 24th St, New York, NY 10011, USA",4.5,"art_gallery, point_of_interest, establishment",40.7489171,-74.0045717,83eae3a6ddc753d6095a1e07e5fb27ea6421b555,ChIJ2cJojbdZwokRJF3KrrBFnF0
20,Casey Kaplan Inc,"121 W 27th St, New York, NY 10001, USA",4.0,"art_gallery, point_of_interest, establishment",40.7461073,-73.99199569999999,b1bc1d43b363d4d58ff0f0896bf765f1f6f55dcf,ChIJt6X_dbhZwokRYfJrTeGlp6g
21,Ubu Gallery,"416 E 59th St, New York, NY 10022, USA",5.0,"art_gallery, museum, point_of_interest, establishment",40.7592599,-73.96114720000001,4c93e47e4ab7b4e1d032f01a79f4ba2a795782ea,ChIJNwg-C-dYwokR7pFow7mu9cc
22,SculptureCenter,"44-19 Purves St, Long Island City, NY 11101, USA",4.6,"museum, point_of_interest, establishment",40.7469373,-73.940835,ba73865214ceb74cee7e59de57330a0be9355471,ChIJg8J0MipZwokRO03w0rQvXJc
23,Smack Mellon,"92 Plymouth St, Brooklyn, NY 11201, USA",4.1,"art_gallery, point_of_interest, establishment",40.703791,-73.98974299999999,c9e0e353bbbb6105f8db2c9419d1e2d0610b3f1d,ChIJR2H3eTFawokRb0FeIuvN0jw
24,Swiss Institute,"38 St Marks Pl, New York, NY 10003, USA",4.4,"art_gallery, point_of_interest, establishment",40.7284172,-73.9875484,5463cde1f17dc9b0dc0ed19a1b57325b0717bcc8,ChIJK9SLWolZwokRfLobp8up_mg
25,Postmasters Gallery,"54 Franklin St, New York, NY 10013, USA",4.6,"art_gallery, point_of_interest, establishment",40.71729699999999,-74.002709,bb9d592671ec856f4b4e7351f3348ed2e7cb99ea,ChIJO7j_kiBawokR_ZYBzw_UkyA
26,Apexart,"291 Church St, New York, NY 10013, USA",5.0,"point_of_interest, establishment",40.7190458,-74.0044688,825d228c8bcffe3b4e877afc5b385307a3dc99c1,ChIJi1gQm4pZwokRZbGY348g_r8
27,Museum of Biblical Art,"1865 Broadway, New York, NY 10023, USA",3.3,"museum, point_of_interest, establishment",40.77027280000001,-73.982804,faef65b55a9796fd7c5701db21e34e987e41bb09,ChIJn-Ah-fVYwokRQSdL1eSJzdU
0,Resorts World Casino New York City,"110-00 Rockaway Blvd, Jamaica, NY 11420, USA",3.7,"casino, night_club, restaurant, point_of_interest, food, establishment",40.6728572,-73.832624,9cc2b1258bc46df79360d2fb9b4ada56feb19b93,ChIJIdDbQENnwokRbCypkvjzglk
1,Empire City Casino,"810 Yonkers Ave, Yonkers, NY 10704, USA",3.9,"casino, restaurant, point_of_interest, food, establishment",40.9193015,-73.8645107,e1e7f454ca178b366a75ae52d9011a575e247a91,ChIJh7tBHr7ywokR4hFTwLzlguk
2,紐約市雲頂世界賭場,"110-00 Rockaway Blvd, South Ozone Park, NY 11420, USA",3.4,"casino, point_of_interest, establishment",40.672473,-73.83285099999999,ed4b2f2a33f6d110aba102ea428770d3d6a7bfb0,ChIJtzOQqGdnwokRpO7AXGJCjnc
3,Ace & Jack Casino Theme Night Party Rentals NY NJ CT PA,"109 N Central Ave, Valley Stream, NY 11580, USA",4.9,"casino, point_of_interest, food, establishment",40.6705843,-73.708237,312736c2cb5593f36e5a1a50d151cf7e941cdf89,ChIJd_ukxHtkwokRRhu0GlALOgY
4,Big Deal Casino,"1 E 28th St, 6th floor, New York, NY 10016, United States",3.9,"point_of_interest, establishment",40.7446424,-73.9868048,c80f206dd472c36122647050c271a6b8b70fa798,ChIJ36JPOKZZwokRtqFVlZpq8k4
5,Online Casino New York,"1346 39th St, Brooklyn, NY 11218, USA",5.0,"casino, point_of_interest, establishment",40.639705,-73.985322,737fb7bcb22f0217ed1254df5acc9e838f6b7a5d,ChIJwVXsWDxbwokR5Ygbs0GgVNI
6,NYRA Bets,"110-00 Rockaway Blvd, South Richmond Hill, NY 11419, USA",4.2,"casino, point_of_interest, establishment",40.6715214,-73.83334119999999,ec00487020a945d829ca23d1c4274d3f2ca98e85,ChIJAa8A9U9nwokRm219Af30J4A
7,CAZZNY Events,"130 Jericho Turnpike, Floral Park, NY 11001, USA",5.0,"casino, point_of_interest, establishment",40.727825,-73.706374,e6c997f5b207eb9d8bd83930400dfcc3feb88aa6,ChIJe7tPPCMx6IkRWXNsVSqhJXg
8,New Yorc City Guggenheim Museum,"N Atlantic Ave, Ocean City, MD 21842, USA",5.0,"casino, point_of_interest, establishment",40.5602071,-73.99309199999999,bbbf119c9415fb5dd8f5eec7d149b847d5e387df,ChIJkZ00vNdFwokR3rqZdENC9Z0
9,Ace Deuce Casinos,"102 Woodcleft Ave #2, Freeport, NY 11520, USA",3.0,"casino, point_of_interest, food, establishment",40.6371607,-73.5827822,479626da760993df94ee8e61dd6ad35c9499e968,ChIJWyAGC8B7wokRVnxMJBl9-qI
10,Carib-Inn Tennis Club & Casino,"2830 Pitkin Ave, Brooklyn, NY 11208, USA",1.0,"lodging, point_of_interest, establishment",40.675759,-73.86769199999999,cb8570631fbff96017a35f935abfe242dd65797e,ChIJ0U2AQ75dwokRDYkz9MyoArc
11,Equestris,"110-00 Rockaway Blvd, Ozone Park, NY 11416, USA",0.0,"restaurant, point_of_interest, food, establishment",40.6728147,-73.83243279999999,577e234f431868cba2acdfe11340b139703e515f,ChIJy3d0-yNnwokRqjtXbx3Jtvs
12,Cozy 1br mins from CASINO JFK & NYC,"137-15 171st St, Jamaica, NY 11434, USA",1.0,"lodging, point_of_interest, establishment",40.672299,-73.769059,7256e438d9623a1f5217a3e0decca4c45b5db684,ChIJPXAb-rhmwokRA8gRTeZqgWU
13,1800 Casinos LLC,"8 Carriage Way, White Plains, NY 10605, USA",0.0,"casino, point_of_interest, establishment",40.996666,-73.736071,2405cc1ce7ff71a8bc5d7c9b80b84a745617aade,ChIJBUJLolKRwokRCIrIkXtAmAU
14,Palm Casino's USA,"366 N Broadway, Jericho, NY 11753, USA",2.3,"casino, point_of_interest, establishment",40.7818145,-73.5329445,45aea2b99e9127e9f64142e18e390f9720a0119d,ChIJed2A-haBwokRV7ehRoS-3SQ
0,The Metropolitan Museum of Art,"1000 5th Ave, New York, NY 10028, USA",4.8,"art_gallery, museum, point_of_interest, establishment",40.7794366,-73.963244,f732f202150af1f14ae8a057a1014ceea6b33fc4,ChIJb8Jg9pZYwokR-qHGtvSkLzs
1,Museum of the City of New York,"1220 5th Ave & 103rd Street, New York, NY 10029, USA",4.4,"museum, point_of_interest, establishment",40.792494,-73.951909,d94854c5dd4ca2bcb7ce25e3084ce1dba11d56d1,ChIJi4hYtB32wokR1Npx_Tv7phk
2,The Museum of Modern Art,"11 W 53rd St, New York, NY 10019, USA",4.5,"museum, point_of_interest, establishment",40.7614327,-73.97762159999999,05fd8501e2532c0ea3033bd3f3a282ffff502863,ChIJKxDbe_lYwokRVf__s8CPn-o
3,New Museum,"235 Bowery, New York, NY 10002, USA",4.0,"museum, point_of_interest, establishment",40.7223376,-73.9928905,0c931c5c3800bc979d8a5c41a5ecc1f0e619ebf6,ChIJlaRS3IVZwokR2llMD6dCt-U
4,American Museum of Natural History,"Central Park West & 79th St, New York, NY 10024, USA",4.6,"museum, point_of_interest, establishment",40.7813241,-73.9739882,d9dd2c58ebb5c5cb4d00b28db933b7e220a34b5a,ChIJCXoPsPRYwokRsV1MYnKBfaI
5,New-York Historical Society,"170 Central Park West, New York, NY 10024, USA",4.4,"museum, library, point_of_interest, establishment",40.7792476,-73.9742792,58fec942ca75a6d83d1b6c6ff242c405c77741bf,ChIJIVEyfY5YwokRXqcWLrl5XVA
6,The Jewish Museum,"1109 5th Ave & E 92nd St, New York, NY 10128, USA",4.3,"museum, point_of_interest, establishment",40.785334,-73.957351,d0643d0043de24df986abe45f1058ec4f2cca5fb,ChIJxY5cO6JYwokRPeVk85UNj2g
7,Solomon R. Guggenheim Museum,"1071 5th Ave, New York, NY 10128, USA",4.3,"museum, point_of_interest, establishment",40.7829796,-73.9589706,aa09742d854b00192daed833e2a56750587e8185,ChIJmZ5emqJYwokRuDz79o0coAQ
8,Whitney Museum of American Art,"99 Gansevoort St, New York, NY 10014, USA",4.5,"museum, point_of_interest, establishment",40.7395877,-74.0088629,6a6e35a1c9265a5f2b68cb954ba2c06c8dc19093,ChIJN3MJ6pRYwokRiXg91flSP8Y
9,Rubin Museum of Art,"150 W 17th St, New York, NY 10011, USA",4.6,"museum, point_of_interest, establishment",40.7400671,-73.9977244,3c44481e57f7b64872922bc9d9f0599188234aff,ChIJD4QSVbxZwokRaFPDajZtIaI
10,New York Transit Museum,"99 Schermerhorn St, Brooklyn, NY 11201, USA",4.6,"museum, store, point_of_interest, establishment",40.6904663,-73.9899714,1c9463006879557df9105b67616dfc41e51acb2f,ChIJdThqNVVawokRFk58UQOvtuM
11,Tenement Museum,"103 Orchard St, New York, NY 10002, USA",4.6,"museum, point_of_interest, establishment",40.7187958,-73.99006969999999,bf04c672d6730db2dc6a68816bbc53eb870c993a,ChIJ20bVJYdZwokRhI7esP3mYM0
12,The Frick Collection,"1 E 70th St, New York, NY 10021, USA",4.6,"museum, point_of_interest, establishment",40.771209,-73.9673991,87e936eb75a829e0363d510c2060a6621f83f9c7,ChIJHRH97uxYwokR6CBeDyn1jtg
13,Brooklyn Museum,"200 Eastern Pkwy, Brooklyn, NY 11238, USA",4.6,"museum, point_of_interest, establishment",40.6712062,-73.9636306,50536f2341830cb033e6342fb2e123d88fb5262b,ChIJyTmcRApbwokR-oXJRqpVI8Y
14,9/11 Memorial,"180 Greenwich St, New York, NY 10007, USA",4.8,"park, point_of_interest, establishment",40.7114743,-74.0134432,375f41aa9a1bff7c3766d2f5d80f21bd56487236,ChIJRcvoOxpawokR7R4dQMXMMPQ
15,Neue Galerie,"1048 5th Ave, New York, NY 10028, USA",4.5,"art_gallery, museum, point_of_interest, establishment",40.781264,-73.9603267,8b233f81d7007bf5f3ffe3d3c2b8397ebf24a4f3,ChIJ01_9-ZdYwokRL2JrA28GJp8
16,Cooper Hewitt Smithsonian Design Museum,"2 E 91st St, New York, NY 10128, USA",4.5,"museum, point_of_interest, establishment",40.7843958,-73.9578732,892116964e6b56ed90b0021e93e89b8a5a0bd294,ChIJsT8qSaJYwokR-m20OGJUKCA
17,The Morgan Library & Museum,"225 Madison Ave, New York, NY 10016, USA",4.7,"museum, point_of_interest, establishment",40.7492258,-73.9813971,1b5b32c5d96bd02e586f1d2dfcef7ca9aa848373,ChIJ3453OAdZwokRja92OOKCugM
18,Museum of Jewish Heritage,"36 Battery Pl, New York, NY 10280, USA",4.5,"museum, point_of_interest, establishment",40.7059752,-74.0185789,54efe427bcab3624edf646abf40dfd7b8e2692e5,ChIJYTeZ_BFawokRe_SRVX_pKIs
19,Museum of Arts and Design,"2 Columbus Cir, New York, NY 10019, USA",4.1,"museum, store, point_of_interest, establishment",40.767395,-73.982034,3c7c7abc978aaf5c71af2d6a91662d885d84faa1,ChIJgVtmM_ZYwokRcJJnebe5KX8
20,New York City Fire Museum,"278 Spring St, New York, NY 10013, USA",4.4,"museum, store, point_of_interest, establishment",40.7255619,-74.006935,db0e9b3dd113a92a157474fe93d01d9c705ba2ee,ChIJsblxMfNZwokRBLOhQZRjwtE
21,The Met Cloisters,"99 Margaret Corbin Dr, New York, NY 10040, USA",4.7,"museum, point_of_interest, establishment",40.8648628,-73.9317274,8edf774a665aeb294a6d6cf8df4405f4824f7e4f,ChIJK6bycAH0wokRrSnflfrnkZE
22,MoMA PS1,"22-25 Jackson Ave, Long Island City, NY 11101, USA",4.4,"museum, point_of_interest, establishment",40.7454901,-73.9473572,885be5960597801e043f42ab0227719e7b075f47,ChIJwfbFiiNZwokRN8hnF940DbY
23,"Intrepid Sea, Air & Space Museum","Pier 86, W 46th St, New York, NY 10036, USA",4.6,"museum, point_of_interest, establishment",40.7645266,-73.99960759999999,6bb43beb2047e4db91e332d24782460ccf8194c2,ChIJnxlg1U5YwokR8T90UrZiIwI
24,Merchant's House Museum,"29 E 4th St, New York, NY 10003, USA",4.6,"museum, point_of_interest, establishment",40.72766499999999,-73.99234,ee8866585fceeed72afe573dd7b8a8e651755fd3,ChIJCWqa2ppZwokRj3c3kcIR9x4
25,Museum of Chinese in America,"215 Centre St, New York, NY 10013, USA",4.4,"museum, store, point_of_interest, establishment",40.7194599,-73.9991797,97d902c82d72a3b29c7c7ad2e562a832ca82aeec,ChIJrd5vvolZwokRLR4z0Ui4KFs
26,The Studio Museum in Harlem,"144 W 125th St, New York, NY 10027, USA",4.4,"museum, point_of_interest, establishment",40.8083402,-73.9476858,7ca58d25e94c29d1e51630a775fc319d5caa98a7,ChIJ_ShwXw32wokRQJpaKAIcCOo
0,Central Park,"New York, NY, USA",4.8,"park, point_of_interest, establishment",40.7828647,-73.9653551,c9bcef33f0cc85eda31f1c7444e9b1a3b82c9a9f,ChIJ4zGFAZpYwokRGUGph3Mf37k
1,Riverside Park,"New York, NY, USA",4.6,"park, point_of_interest, establishment",40.8012339,-73.9723096,20a7fef51e1c17598e54bbc01afcdac90246caec,ChIJL1DP2C72wokRh3Lfn4T0Z3w
2,Washington Square Park,"New York, NY 10012, USA",4.6,"park, point_of_interest, establishment",40.7308228,-73.997332,b0df149329a0f6a4006cc5328e3d42acadaf1b4f,ChIJjX494pBZwokRGH620d9eYfo
3,Inwood Hill Park,"Payson Ave. &, Seaman Ave, New York, NY 10034, United States",4.6,"park, point_of_interest, establishment",40.8722007,-73.9255549,eeec542848892712b9623fe25be5598b50ff73ca,ChIJpUOPMe7zwokRJUQfPbEU1CI
4,Paley Park,"3 E 53rd St, New York, NY 10022, USA",4.4,"park, point_of_interest, establishment",40.7602157,-73.9751349,419df35f8d8721a1551348a9b917a90abf67deea,ChIJcUYGvftYwokRXvGL1B_cN2o
5,New York City Department of Parks and Recreation,"1234 5th Ave, New York, NY 10029, USA",4.7,"park, point_of_interest, establishment",40.7930688,-73.95150009999999,2b3ce59ed50aa3bd779a97745fe6a353c337dff6,ChIJixKvYBz2wokRTl_OIWH09SM
6,Bryant Park,"New York, NY 10018, USA",4.7,"park, point_of_interest, establishment",40.7535965,-73.9832326,f450a4290a3af961748f0eb93931479d2898e990,ChIJvbGg56pZwokRp_E3JbivnLQ
7,St. Nicholas Park,"St Nicholas Ave &, St Nicholas Terrace, New York, NY 10030, United States",4.2,"park, point_of_interest, establishment",40.8174689,-73.94874759999999,41a3ce5dbf2b934e1d7e9d9d4458e419adffba59,ChIJ0zHAy2_2wokROHSUG_3UnEw
8,Fort Greene Park,"Washington Park St, Brooklyn, NY 11205, USA",4.5,"park, point_of_interest, establishment",40.691396,-73.974944,d5f29c70ef69a83f8317ade5179a095f99d51367,ChIJvf6v7bZbwokRUO0-u24i73g
9,Morningside Park,"Morningside Dr, New York, NY 10026, USA",4.4,"park, point_of_interest, establishment",40.8060712,-73.9585391,a03301735a74559b4f20596225e6d4154a8e0209,ChIJPTmIHRX2wokR9QxLoOD3rRc
